6.249257412785225370e+02,0.000000000000000000e+00,3.232237480942764591e+02
0.000000000000000000e+00,6.325064978386543544e+02,2.311801169112124512e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
