4.169750976562500000e+02,0.000000000000000000e+00,3.137474399741040543e+02
0.000000000000000000e+00,4.294533081054687500e+02,2.540170942447657580e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
